,AAPL,FB,NVDA,PYPL,SHOP,SQ,TDOC,TSLA,TWTR,Z
,close,close,close,close,close,close,close,close,close,close
Date,,,,,,,,,,
2017-03-09,34.66999816894531,138.24000549316406,98.54000091552734,42.91999816894531,62.38999938964844,17.06999969482422,19.850000381469727,48.97999954223633,15.220000267028809,35.220001220703125
2017-03-10,34.78499984741211,138.7899932861328,99.12000274658203,42.9900016784668,64.1500015258789,16.90999984741211,21.0,48.737998962402344,15.119999885559082,35.29999923706055
2017-03-13,34.79999923706055,139.60000610351562,101.8499984741211,42.59000015258789,64.93000030517578,16.93000030517578,21.149999618530273,49.23400115966797,15.210000038146973,36.130001068115234
2017-03-14,34.747501373291016,139.32000732421875,101.77999877929688,42.099998474121094,63.83000183105469,16.770000457763672,20.950000762939453,51.599998474121094,15.319999694824219,35.91999816894531
2017-03-15,35.1150016784668,139.72000122070312,102.55000305175781,42.38999938964844,64.83999633789062,16.950000762939453,22.100000381469727,51.145999908447266,15.029999732971191,36.75
2017-03-16,35.17250061035156,139.99000549316406,103.80999755859375,42.400001525878906,64.98999786376953,17.209999084472656,22.25,52.40999984741211,15.1899995803833,36.689998626708984
2017-03-17,34.997501373291016,139.83999633789062,106.06999969482422,43.08000183105469,66.98999786376953,17.280000686645508,23.450000762939453,52.29999923706055,15.079999923706055,36.36000061035156
2017-03-20,35.3650016784668,139.94000244140625,109.44999694824219,43.15999984741211,68.86000061035156,17.239999771118164,23.299999237060547,52.38399887084961,15.09000015258789,36.2400016784668
2017-03-21,34.959999084472656,138.50999450683594,105.91000366210938,42.63999938964844,67.19000244140625,16.510000228881836,23.950000762939453,50.13600158691406,14.539999961853027,35.16999816894531
2017-03-22,35.35499954223633,139.58999633789062,108.06999969482422,43.189998626708984,66.70999908447266,16.40999984741211,23.899999618530273,51.00199890136719,14.979999542236328,35.290000915527344
2017-03-23,35.22999954223633,139.52999877929688,107.08999633789062,43.13999938964844,67.58000183105469,16.610000610351562,23.950000762939453,50.95600128173828,14.930000305175781,33.529998779296875
2017-03-24,35.15999984741211,140.33999633789062,107.47000122070312,43.130001068115234,68.9800033569336,16.59000015258789,25.450000762939453,52.63199996948242,15.140000343322754,33.709999084472656
2017-03-27,35.220001220703125,140.32000732421875,108.25,43.08000183105469,70.4000015258789,17.25,25.649999618530273,54.04399871826172,14.989999771118164,33.849998474121094
2017-03-28,35.95000076293945,141.75999450683594,107.69000244140625,43.150001525878906,72.37000274658203,17.229999542236328,25.700000762939453,55.4900016784668,14.9399995803833,32.939998626708984
2017-03-29,36.029998779296875,142.64999389648438,107.33999633789062,43.2400016784668,72.72000122070312,17.219999313354492,24.950000762939453,55.47600173950195,15.039999961853027,33.540000915527344
2017-03-30,35.98249816894531,142.41000366210938,109.4000015258789,43.540000915527344,69.05000305175781,17.31999969482422,25.200000762939453,55.58399963378906,14.920000076293945,33.279998779296875
2017-03-31,35.915000915527344,142.0500030517578,108.93000030517578,43.02000045776367,68.08999633789062,17.280000686645508,25.0,55.65999984741211,14.949999809265137,33.66999816894531
2017-04-03,35.92499923706055,142.27999877929688,108.37999725341797,42.630001068115234,69.2300033569336,17.030000686645508,24.75,59.70399856567383,14.84000015258789,33.75
2017-04-04,36.192501068115234,141.72999572753906,100.77999877929688,42.720001220703125,68.52999877929688,17.040000915527344,24.899999618530273,60.7400016784668,14.6899995803833,33.93000030517578
2017-04-05,36.005001068115234,141.85000610351562,100.02999877929688,42.88999938964844,67.88999938964844,16.75,25.25,59.0,14.529999732971191,33.470001220703125
2017-04-06,35.915000915527344,141.1699981689453,100.76000213623047,42.900001525878906,68.5199966430664,17.0,25.299999237060547,59.7400016784668,14.390000343322754,33.90999984741211
2017-04-07,35.834999084472656,140.77999877929688,100.33000183105469,43.040000915527344,68.70999908447266,16.690000534057617,24.850000381469727,60.507999420166016,14.289999961853027,34.119998931884766
2017-04-10,35.79249954223633,141.0399932861328,97.7699966430664,43.04999923706055,69.27999877929688,16.989999771118164,24.75,62.47800064086914,14.359999656677246,34.52000045776367
2017-04-11,35.407501220703125,139.9199981689453,98.12000274658203,42.689998626708984,69.05999755859375,16.920000076293945,24.75,61.742000579833984,14.3100004196167,34.5099983215332
2017-04-12,35.45000076293945,139.5800018310547,97.30999755859375,42.4900016784668,69.25,17.299999237060547,24.149999618530273,59.36800003051758,14.420000076293945,34.470001220703125
2017-04-13,35.26250076293945,139.38999938964844,95.48999786376953,42.54999923706055,70.62999725341797,16.920000076293945,24.700000762939453,60.79999923706055,14.300000190734863,34.619998931884766
2017-04-17,35.45750045776367,141.4199981689453,99.2300033569336,43.099998474121094,71.69999694824219,17.079999923706055,25.450000762939453,60.28799819946289,14.399999618530273,35.119998931884766
2017-04-18,35.29999923706055,140.9600067138672,99.29000091552734,43.09000015258789,71.58000183105469,16.979999542236328,25.799999237060547,60.04999923706055,14.4399995803833,35.650001525878906
2017-04-19,35.16999816894531,142.27000427246094,99.68000030517578,43.29999923706055,72.63999938964844,17.200000762939453,25.75,61.104000091552734,14.539999961853027,36.13999938964844
2017-04-20,35.61000061035156,143.8000030517578,101.26000213623047,43.689998626708984,76.05999755859375,17.709999084472656,26.450000762939453,60.50199890136719,14.649999618530273,36.33000183105469
2017-04-21,35.567501068115234,143.67999267578125,101.68000030517578,43.810001373291016,76.37999725341797,17.489999771118164,25.75,61.119998931884766,14.630000114440918,36.61000061035156
2017-04-24,35.90999984741211,145.47000122070312,102.94999694824219,44.27000045776367,75.83000183105469,17.850000381469727,25.549999237060547,61.60599899291992,14.710000038146973,36.869998931884766
2017-04-25,36.13249969482422,146.49000549316406,104.73999786376953,44.709999084472656,76.6500015258789,18.219999313354492,25.450000762939453,62.757999420166016,14.65999984741211,37.59000015258789
2017-04-26,35.91999816894531,146.55999755859375,104.0199966430664,44.40999984741211,74.12000274658203,18.079999923706055,25.75,62.034000396728516,15.819999694824219,38.619998931884766
2017-04-27,35.9474983215332,147.6999969482422,105.63999938964844,47.150001525878906,73.08999633789062,18.229999542236328,25.100000381469727,61.72600173950195,16.610000610351562,39.54999923706055
2017-04-28,35.912498474121094,150.25,104.30000305175781,47.720001220703125,75.94999694824219,18.239999771118164,24.799999237060547,62.81399917602539,16.479999542236328,39.0
2017-05-01,36.64500045776367,152.4600067138672,106.63999938964844,47.540000915527344,77.26000213623047,18.610000610351562,25.100000381469727,64.56600189208984,17.540000915527344,39.91999816894531
2017-05-02,36.877498626708984,152.77999877929688,103.4800033569336,49.04999923706055,82.9800033569336,18.809999465942383,25.0,63.77799987792969,18.239999771118164,39.75
2017-05-03,36.76499938964844,151.8000030517578,104.25,49.02000045776367,81.72000122070312,18.280000686645508,24.799999237060547,62.20399856567383,18.56999969482422,39.349998474121094
2017-05-04,36.63249969482422,150.85000610351562,103.8499984741211,48.90999984741211,81.3499984741211,19.899999618530273,24.850000381469727,59.09199905395508,18.479999542236328,40.22999954223633
2017-05-05,37.2400016784668,150.24000549316406,103.86000061035156,49.29999923706055,85.52999877929688,19.780000686645508,23.200000762939453,61.66999816894531,18.690000534057617,43.970001220703125
2017-05-08,38.252498626708984,151.05999755859375,102.7699966430664,49.16999816894531,86.77999877929688,19.559999465942383,22.850000381469727,61.4379997253418,18.309999465942383,43.560001373291016
2017-05-09,38.497501373291016,150.47999572753906,102.94000244140625,49.220001220703125,89.1500015258789,19.799999237060547,28.600000381469727,64.25199890136719,18.3700008392334,42.63999938964844
2017-05-10,38.314998626708984,150.2899932861328,121.29000091552734,49.790000915527344,93.05999755859375,19.950000762939453,30.75,65.04399871826172,18.540000915527344,43.099998474121094
2017-05-11,38.48749923706055,150.0399932861328,126.5,49.70000076293945,92.0199966430664,19.709999084472656,29.700000762939453,64.62000274658203,18.389999389648438,43.22999954223633
2017-05-12,39.025001525878906,150.3300018310547,127.88999938964844,49.369998931884766,93.58000183105469,20.079999923706055,29.450000762939453,64.96199798583984,18.610000610351562,42.869998931884766
2017-05-15,38.92499923706055,150.19000244140625,134.30999755859375,49.77000045776367,94.23999786376953,20.25,28.799999237060547,63.17599868774414,19.229999542236328,43.290000915527344
2017-05-16,38.86750030517578,149.77999877929688,136.80999755859375,50.34000015258789,94.93000030517578,20.34000015258789,28.549999237060547,63.402000427246094,19.489999771118164,44.38999938964844
2017-05-17,37.5625,144.85000610351562,127.72000122070312,49.04999923706055,89.83999633789062,19.559999465942383,27.549999237060547,61.22200012207031,18.280000686645508,41.369998931884766
2017-05-18,38.1349983215332,147.66000366210938,133.07000732421875,49.11000061035156,92.11000061035156,19.68000030517578,28.549999237060547,62.61199951171875,18.510000228881836,41.529998779296875
2017-05-19,38.26499938964844,148.05999755859375,136.0,49.38999938964844,88.87000274658203,19.90999984741211,29.649999618530273,62.16600036621094,18.350000381469727,41.040000915527344
2017-05-22,38.497501373291016,148.24000549316406,138.89999389648438,49.77000045776367,89.5999984741211,20.950000762939453,28.5,62.06999969482422,18.43000030517578,41.27000045776367
2017-05-23,38.45000076293945,148.07000732421875,137.02999877929688,50.130001068115234,90.0199966430664,21.639999389648438,29.049999237060547,60.77199935913086,18.149999618530273,42.630001068115234
2017-05-24,38.334999084472656,150.0399932861328,138.57000732421875,51.04999923706055,90.80999755859375,21.920000076293945,29.100000381469727,62.04399871826172,17.979999542236328,43.540000915527344
2017-05-25,38.467498779296875,151.9600067138672,138.25999450683594,50.93000030517578,90.22000122070312,22.329999923706055,30.5,63.36600112915039,17.950000762939453,43.22999954223633
2017-05-26,38.40250015258789,152.1300048828125,141.83999633789062,51.189998626708984,90.73999786376953,22.329999923706055,30.299999237060547,65.02799987792969,18.229999542236328,43.34000015258789
2017-05-30,38.41749954223633,152.3800048828125,144.8699951171875,51.060001373291016,90.56999969482422,22.739999771118164,29.600000381469727,67.0199966430664,18.43000030517578,43.4900016784668
2017-05-31,38.189998626708984,151.4600067138672,144.35000610351562,52.209999084472656,91.86000061035156,22.989999771118164,30.600000381469727,68.2020034790039,18.31999969482422,43.52000045776367
2017-06-01,38.29499816894531,151.52999877929688,144.36000061035156,53.15999984741211,93.44000244140625,23.229999542236328,31.0,68.0739974975586,18.530000686645508,44.70000076293945
2017-06-02,38.86249923706055,153.61000061035156,143.63999938964844,53.52000045776367,97.52999877929688,23.200000762939453,32.900001525878906,67.97000122070312,18.309999465942383,45.060001373291016
2017-06-05,38.48249816894531,153.6300048828125,148.00999450683594,53.79999923706055,97.4800033569336,23.389999389648438,32.349998474121094,69.46399688720703,18.229999542236328,44.72999954223633
2017-06-06,38.61249923706055,152.80999755859375,147.33999633789062,53.400001525878906,98.61000061035156,24.209999084472656,33.45000076293945,70.56999969482422,17.56999969482422,45.209999084472656
2017-06-07,38.842498779296875,153.1199951171875,149.1199951171875,53.849998474121094,96.98999786376953,24.290000915527344,33.95000076293945,71.93000030517578,17.440000534057617,45.540000915527344
2017-06-08,38.747501373291016,154.7100067138672,159.94000244140625,54.38999938964844,98.83999633789062,24.780000686645508,33.0,74.0,17.59000015258789,45.5
2017-06-09,37.244998931884766,149.60000610351562,149.60000610351562,53.400001525878906,91.44999694824219,23.030000686645508,31.649999618530273,71.46399688720703,16.899999618530273,44.439998626708984
2017-06-12,36.35499954223633,148.44000244140625,149.97000122070312,52.15999984741211,88.88999938964844,23.600000381469727,30.700000762939453,71.802001953125,17.040000915527344,44.439998626708984
2017-06-13,36.647499084472656,150.67999267578125,151.39999389648438,52.060001373291016,86.93000030517578,23.479999542236328,32.599998474121094,75.19000244140625,16.969999313354492,45.2400016784668
2017-06-14,36.290000915527344,150.25,151.72000122070312,51.900001525878906,85.36000061035156,23.469999313354492,33.0,76.13200378417969,16.760000228881836,45.7599983215332
2017-06-15,36.0724983215332,149.8000030517578,152.3699951171875,52.290000915527344,85.4800033569336,23.989999771118164,33.349998474121094,75.06800079345703,16.829999923706055,45.56999969482422
2017-06-16,35.567501068115234,150.63999938964844,151.6199951171875,51.84000015258789,86.93000030517578,23.559999465942383,34.0,74.27999877929688,16.670000076293945,45.650001525878906
2017-06-19,36.584999084472656,152.8699951171875,157.32000732421875,52.93000030517578,90.55999755859375,24.200000762939453,35.79999923706055,73.95999908447266,17.059999465942383,46.7599983215332
2017-06-20,36.252498626708984,152.25,157.08999633789062,52.52000045776367,88.94000244140625,23.850000381469727,32.650001525878906,74.447998046875,16.90999984741211,47.54999923706055
2017-06-21,36.467498779296875,153.91000366210938,159.47000122070312,53.540000915527344,91.25,24.15999984741211,33.849998474121094,75.27999877929688,17.780000686645508,48.47999954223633
2017-06-22,36.407501220703125,153.39999389648438,158.3699951171875,53.869998931884766,91.37000274658203,24.280000686645508,34.650001525878906,76.52200317382812,18.149999618530273,49.2599983215332
2017-06-23,36.56999969482422,155.07000732421875,153.8300018310547,54.33000183105469,94.4800033569336,24.170000076293945,36.0,76.69000244140625,18.5,51.040000915527344
2017-06-26,36.45500183105469,153.58999633789062,152.14999389648438,53.7400016784668,92.04000091552734,23.93000030517578,35.650001525878906,75.49800109863281,18.290000915527344,50.31999969482422
2017-06-27,35.932498931884766,150.5800018310547,146.5800018310547,52.72999954223633,87.04000091552734,23.31999969482422,34.79999923706055,72.4739990234375,18.1200008392334,48.18000030517578
2017-06-28,36.45750045776367,153.24000549316406,151.75,54.38999938964844,89.5199966430664,24.299999237060547,36.150001525878906,74.24800109863281,17.950000762939453,48.720001220703125
2017-06-29,35.91999816894531,151.0399932861328,146.67999267578125,53.41999816894531,86.4000015258789,23.399999618530273,35.25,72.1500015258789,17.649999618530273,48.02000045776367
2017-06-30,36.005001068115234,150.97999572753906,144.55999755859375,53.66999816894531,86.9000015258789,23.459999084472656,34.70000076293945,72.3219985961914,17.8700008392334,49.0099983215332
2017-07-03,35.875,148.42999267578125,139.3300018310547,52.869998931884766,86.0,22.829999923706055,34.25,70.52400207519531,17.649999618530273,48.86000061035156
2017-07-05,36.022499084472656,150.33999633789062,143.0500030517578,54.61000061035156,88.11000061035156,23.760000228881836,35.099998474121094,65.41799926757812,17.81999969482422,48.720001220703125
2017-07-06,35.682498931884766,148.82000732421875,143.47999572753906,53.470001220703125,86.20999908447266,23.219999313354492,34.70000076293945,61.76599884033203,17.920000076293945,47.290000915527344
2017-07-07,36.04499816894531,151.44000244140625,146.75999450683594,53.970001220703125,88.98999786376953,23.59000015258789,35.150001525878906,62.64400100708008,18.020000457763672,46.5
2017-07-10,36.26499938964844,153.5,153.6999969482422,54.939998626708984,90.98999786376953,23.940000534057617,35.0,63.209999084472656,18.079999923706055,46.150001525878906
2017-07-11,36.38249969482422,155.27000427246094,155.8800048828125,54.7599983215332,91.29000091552734,25.440000534057617,35.20000076293945,65.44400024414062,18.639999389648438,46.150001525878906
2017-07-12,36.435001373291016,158.89999389648438,162.50999450683594,56.54999923706055,94.68000030517578,26.209999084472656,35.349998474121094,65.90399932861328,19.25,44.31999969482422
2017-07-13,36.942501068115234,159.25999450683594,160.6300048828125,57.900001525878906,93.0199966430664,25.979999542236328,34.75,64.68199920654297,19.31999969482422,44.91999816894531
2017-07-14,37.2599983215332,159.97000122070312,164.9499969482422,57.15999984741211,92.41000366210938,26.329999923706055,35.45000076293945,65.55599975585938,19.639999389648438,46.52000045776367
2017-07-17,37.38999938964844,159.72999572753906,164.25,57.58000183105469,90.48999786376953,26.190000534057617,34.95000076293945,63.91400146484375,19.940000534057617,47.099998474121094
2017-07-18,37.52000045776367,162.86000061035156,165.9600067138672,58.959999084472656,93.18000030517578,26.59000015258789,35.150001525878906,65.64800262451172,19.979999542236328,46.52000045776367
2017-07-19,37.755001068115234,164.13999938964844,165.10000610351562,58.349998474121094,91.9000015258789,26.360000610351562,35.25,65.052001953125,20.1200008392334,45.630001068115234
2017-07-20,37.584999084472656,164.52999877929688,167.5,59.09000015258789,90.87000274658203,26.389999389648438,34.45000076293945,65.98400115966797,20.530000686645508,44.560001373291016
2017-07-21,37.567501068115234,164.42999267578125,168.10000610351562,58.66999816894531,89.41999816894531,26.850000381469727,34.400001525878906,65.68000030517578,20.110000610351562,44.43000030517578
2017-07-24,38.022499084472656,166.0,166.14999389648438,58.58000183105469,93.61000061035156,26.75,34.29999923706055,68.50399780273438,20.0,44.72999954223633
2017-07-25,38.185001373291016,165.27999877929688,165.35000610351562,58.2599983215332,92.16000366210938,26.889999389648438,34.70000076293945,67.91999816894531,19.969999313354492,45.560001373291016
2017-07-26,38.3650016784668,165.61000061035156,167.25999450683594,58.790000915527344,93.91999816894531,27.309999465942383,34.349998474121094,68.7699966430664,19.610000610351562,45.439998626708984
2017-07-27,37.63999938964844,170.44000244140625,161.74000549316406,60.150001525878906,90.43000030517578,25.920000076293945,32.5,66.89199829101562,16.84000015258789,44.91999816894531
2017-07-28,37.375,172.4499969482422,164.38999938964844,59.20000076293945,92.9800033569336,26.200000762939453,33.75,67.01399993896484,16.75,45.220001220703125
2017-07-31,37.182498931884766,169.25,162.50999450683594,58.54999923706055,92.37000274658203,26.350000381469727,32.79999923706055,64.69400024414062,16.09000015258789,45.15999984741211
2017-08-01,37.51250076293945,169.86000061035156,164.49000549316406,59.34000015258789,104.08000183105469,26.809999465942383,32.54999923706055,63.91400146484375,16.209999084472656,45.470001220703125
2017-08-02,39.28499984741211,169.3000030517578,164.38999938964844,59.119998931884766,98.3499984741211,26.459999084472656,30.75,65.1780014038086,16.06999969482422,45.459999084472656
2017-08-03,38.89250183105469,168.58999633789062,166.47999572753906,58.41999816894531,97.16000366210938,25.219999313354492,30.25,69.41799926757812,16.18000030517578,45.41999816894531
2017-08-04,39.09749984741211,169.6199951171875,167.2100067138672,58.86000061035156,96.27999877929688,25.209999084472656,30.899999618530273,71.38200378417969,16.290000915527344,45.2400016784668
2017-08-07,39.70249938964844,171.97999572753906,172.35000610351562,59.619998931884766,97.79000091552734,25.68000030517578,31.700000762939453,71.03399658203125,16.399999618530273,47.5
2017-08-08,40.02000045776367,171.22999572753906,170.3000030517578,59.47999954223633,96.51000213623047,26.020000457763672,32.650001525878906,73.04399871826172,16.149999618530273,47.93000030517578
2017-08-09,40.26499938964844,171.17999267578125,172.11000061035156,59.66999816894531,95.19000244140625,25.59000015258789,31.950000762939453,72.70600128173828,16.139999389648438,43.59000015258789
2017-08-10,38.83000183105469,167.39999389648438,164.74000549316406,58.02000045776367,88.4000015258789,24.649999618530273,30.700000762939453,71.08000183105469,15.75,40.5
2017-08-11,39.369998931884766,168.0800018310547,155.9600067138672,58.040000915527344,91.70999908447266,24.81999969482422,30.350000381469727,71.5739974975586,15.920000076293945,40.970001220703125
2017-08-14,39.962501525878906,170.75,168.39999389648438,59.060001373291016,94.05999755859375,25.200000762939453,30.700000762939453,72.76000213623047,16.09000015258789,41.58000183105469
2017-08-15,40.400001525878906,171.0,166.97999572753906,59.689998626708984,93.1500015258789,24.829999923706055,31.200000762939453,72.46600341796875,15.949999809265137,40.849998474121094
2017-08-16,40.23749923706055,170.0,165.14999389648438,60.290000915527344,94.61000061035156,24.989999771118164,30.049999237060547,72.58200073242188,16.15999984741211,40.5099983215332
2017-08-17,39.46500015258789,166.91000366210938,161.47000122070312,59.290000915527344,93.5,24.540000915527344,30.149999618530273,70.38400268554688,15.869999885559082,38.9900016784668
2017-08-18,39.375,167.41000366210938,161.5,59.439998626708984,94.58000183105469,24.829999923706055,29.5,69.49199676513672,15.989999771118164,38.63999938964844
2017-08-21,39.3025016784668,167.77999877929688,159.14999389648438,59.400001525878906,96.2699966430664,24.459999084472656,28.950000762939453,67.5719985961914,16.110000610351562,38.619998931884766
2017-08-22,39.94499969482422,169.63999938964844,162.5500030517578,60.84000015258789,98.61000061035156,25.34000015258789,29.100000381469727,68.2699966430664,16.6299991607666,38.20000076293945
2017-08-23,39.994998931884766,168.7100067138672,165.8000030517578,60.04999923706055,102.45999908447266,25.479999542236328,29.25,70.55400085449219,16.959999084472656,38.31999969482422
2017-08-24,39.817501068115234,167.74000549316406,165.19000244140625,60.0,106.52999877929688,25.65999984741211,29.950000762939453,70.58599853515625,16.889999389648438,38.47999954223633
2017-08-25,39.96500015258789,166.32000732421875,163.80999755859375,59.970001220703125,103.73999786376953,24.989999771118164,29.850000381469727,69.61000061035156,16.649999618530273,37.91999816894531
2017-08-28,40.36750030517578,167.24000549316406,164.97000122070312,60.529998779296875,103.79000091552734,24.90999984741211,32.650001525878906,69.13200378417969,16.770000457763672,38.209999084472656
2017-08-29,40.727500915527344,168.0500030517578,164.6999969482422,61.0099983215332,104.37000274658203,25.040000915527344,33.400001525878906,69.47200012207031,16.93000030517578,39.439998626708984
2017-08-30,40.837501525878906,169.9199981689453,165.67999267578125,61.77000045776367,108.44000244140625,25.760000228881836,33.25,70.63600158691406,16.93000030517578,39.400001525878906
2017-08-31,41.0,171.97000122070312,169.44000244140625,61.68000030517578,110.91999816894531,26.110000610351562,33.54999923706055,71.18000030517578,16.90999984741211,39.619998931884766
2017-09-01,41.01250076293945,172.02000427246094,170.4600067138672,61.459999084472656,110.86000061035156,25.93000030517578,34.349998474121094,71.08000183105469,16.860000610351562,39.66999816894531
2017-09-05,40.52000045776367,170.72000122070312,165.91000366210938,61.27000045776367,110.66999816894531,25.770000457763672,33.20000076293945,69.91799926757812,16.649999618530273,39.040000915527344
2017-09-06,40.477500915527344,172.08999633789062,165.80999755859375,61.2400016784668,110.22000122070312,26.049999237060547,33.0,68.90599822998047,16.829999923706055,38.79999923706055
2017-09-07,40.314998626708984,173.2100067138672,166.5800018310547,62.0,113.45999908447266,26.299999237060547,31.75,70.12200164794922,17.219999313354492,38.84000015258789
2017-09-08,39.657501220703125,170.9499969482422,163.69000244140625,61.130001068115234,113.61000061035156,26.530000686645508,33.0,68.68000030517578,17.450000762939453,37.79999923706055
2017-09-11,40.375,173.50999450683594,169.0,62.63999938964844,117.98999786376953,27.56999969482422,33.75,72.73799896240234,17.65999984741211,39.11000061035156
2017-09-12,40.21500015258789,172.9600067138672,169.61000061035156,62.560001373291016,120.5,27.270000457763672,34.0,72.55000305175781,18.170000076293945,40.61000061035156
2017-09-13,39.912498474121094,173.0500030517578,170.3699951171875,62.040000915527344,119.20999908447266,27.489999771118164,34.70000076293945,73.24600219726562,18.200000762939453,39.04999923706055
2017-09-14,39.56999969482422,170.9600067138672,169.39999389648438,62.2400016784668,120.19999694824219,28.639999389648438,37.0,75.52799987792969,18.209999084472656,40.0
2017-09-15,39.970001220703125,171.63999938964844,180.11000061035156,62.5,120.26000213623047,28.5,35.95000076293945,75.96199798583984,18.010000228881836,40.34000015258789
2017-09-18,39.66749954223633,170.00999450683594,187.5500030517578,62.91999816894531,122.41999816894531,28.690000534057617,33.5,77.0,17.600000381469727,40.77000045776367
2017-09-19,39.682498931884766,172.52000427246094,187.35000610351562,63.83000183105469,122.94000244140625,28.559999465942383,31.350000381469727,75.0199966430664,17.760000228881836,40.02000045776367
2017-09-20,39.01750183105469,172.1699981689453,185.83999633789062,64.73999786376953,119.29000091552734,28.469999313354492,30.899999618530273,74.78199768066406,17.6200008392334,40.279998779296875
2017-09-21,38.34749984741211,171.11000061035156,180.75999450683594,64.62999725341797,120.1500015258789,28.399999618530273,31.700000762939453,73.2959976196289,17.579999923706055,39.91999816894531
2017-09-22,37.97249984741211,170.5399932861328,179.0,65.08000183105469,120.2699966430664,28.75,32.70000076293945,70.21800231933594,17.610000610351562,39.099998474121094
2017-09-25,37.63750076293945,162.8699951171875,171.0,63.5,114.47000122070312,27.450000762939453,31.450000762939453,68.99800109863281,16.979999542236328,39.11000061035156
2017-09-26,38.28499984741211,164.2100067138672,171.9600067138672,62.939998626708984,113.37999725341797,27.610000610351562,31.100000381469727,69.05000305175781,16.59000015258789,39.02000045776367
2017-09-27,38.557498931884766,167.67999267578125,175.72999572753906,63.33000183105469,117.4000015258789,28.06999969482422,31.350000381469727,68.19400024414062,16.950000762939453,39.18000030517578
2017-09-28,38.31999969482422,168.72999572753906,175.67999267578125,63.93000030517578,116.44999694824219,28.489999771118164,32.650001525878906,67.91999816894531,16.850000381469727,39.619998931884766
2017-09-29,38.529998779296875,170.8699951171875,178.77000427246094,64.02999877929688,116.48999786376953,28.809999465942383,33.150001525878906,68.22000122070312,16.8700008392334,40.209999084472656
2017-10-02,38.45249938964844,169.47000122070312,179.0,64.18000030517578,119.0,29.389999389648438,34.20000076293945,68.30599975585938,17.09000015258789,40.599998474121094
2017-10-03,38.619998931884766,169.9600067138672,179.3699951171875,64.22000122070312,116.80999755859375,29.940000534057617,34.70000076293945,69.62799835205078,17.59000015258789,40.95000076293945
2017-10-04,38.369998931884766,168.4199981689453,180.8699951171875,64.01000213623047,103.30000305175781,30.149999618530273,34.79999923706055,71.00199890136719,17.75,41.90999984741211
2017-10-05,38.84749984741211,171.24000549316406,180.77000427246094,65.81999969482422,100.43000030517578,30.760000228881836,34.349998474121094,71.06600189208984,18.25,41.689998626708984
2017-10-06,38.82500076293945,172.22999572753906,181.3000030517578,66.05000305175781,97.91999816894531,30.760000228881836,34.349998474121094,71.3759994506836,17.850000381469727,42.119998931884766
2017-10-09,38.959999084472656,172.5,185.38999938964844,66.2300033569336,97.37999725341797,31.06999969482422,33.599998474121094,68.58799743652344,17.670000076293945,42.130001068115234
2017-10-10,38.974998474121094,171.58999633789062,188.92999267578125,66.04000091552734,92.56999969482422,31.31999969482422,32.29999923706055,71.11799621582031,17.40999984741211,41.869998931884766
2017-10-11,39.13750076293945,172.74000549316406,190.94000244140625,67.77999877929688,95.0199966430664,32.0,32.29999923706055,70.91999816894531,17.729999542236328,41.40999984741211
2017-10-12,39.0,172.5500030517578,191.02999877929688,68.86000061035156,94.36000061035156,32.810001373291016,32.849998474121094,71.13600158691406,18.450000762939453,41.709999084472656
2017-10-13,39.247501373291016,173.74000549316406,194.58999633789062,68.66000366210938,94.22000122070312,32.810001373291016,32.150001525878906,71.11399841308594,18.6299991607666,41.54999923706055
2017-10-16,39.970001220703125,174.52000427246094,197.92999267578125,67.30999755859375,96.9800033569336,33.220001220703125,32.70000076293945,70.12000274658203,18.329999923706055,41.13999938964844
2017-10-17,40.11750030517578,176.11000061035156,197.75,66.66999816894531,96.20999908447266,32.689998626708984,34.0,71.1500015258789,18.280000686645508,41.619998931884766
2017-10-18,39.939998626708984,176.02999877929688,197.5800018310547,67.26000213623047,98.93000030517578,32.52000045776367,34.29999923706055,71.93000030517578,18.020000457763672,41.02000045776367
2017-10-19,38.994998931884766,174.55999755859375,197.8000030517578,67.25,98.25,32.119998931884766,34.04999923706055,70.36199951171875,17.889999389648438,41.189998626708984
2017-10-20,39.0625,174.97999572753906,196.89999389648438,70.97000122070312,102.0999984741211,32.5,34.25,69.0199966430664,17.8700008392334,41.25
2017-10-23,39.04249954223633,171.27000427246094,196.6199951171875,69.80000305175781,102.91000366210938,32.529998779296875,33.20000076293945,67.40399932861328,17.3700008392334,40.93000030517578
2017-10-24,39.275001525878906,171.8000030517578,198.67999267578125,70.20999908447266,106.41000366210938,32.709999084472656,32.95000076293945,67.46800231933594,17.25,41.099998474121094
2017-10-25,39.102500915527344,170.60000610351562,193.66000366210938,71.0199966430664,102.98999786376953,32.900001525878906,32.0,65.16799926757812,17.139999389648438,40.599998474121094
2017-10-26,39.352500915527344,170.6300048828125,195.69000244140625,71.33999633789062,104.11000061035156,34.11000061035156,31.75,65.23400115966797,20.309999465942383,41.43000030517578
2017-10-27,40.76250076293945,177.8800048828125,201.86000061035156,71.05999755859375,107.2699966430664,35.20000076293945,33.0,64.17400360107422,21.68000030517578,41.13999938964844
2017-10-30,41.68000030517578,179.8699951171875,203.83999633789062,71.1500015258789,109.36000061035156,35.75,32.0,64.01599884033203,21.25,40.880001068115234
2017-10-31,42.2599983215332,180.05999755859375,206.80999755859375,72.55999755859375,99.48999786376953,37.189998626708984,33.04999923706055,66.30599975585938,20.6200008392334,41.279998779296875
